docId;filename;toptopics...
0;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%201-ty-dong-tu-windowsphone-danh-cho-tai-nang-thiet-ke-ung-dung-tre-20140612081741218.htm.txt;9;0.4211994421199442;1;0.25523012552301255;7;0.07112970711297072;4;0.07112970711297072
1;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%2010-bi-an-chua-co-loi-giai-dap-cua-the-gioi-internet-20140611033034871.htm.txt;9;0.4088176352705411;1;0.21643286573146292;2;0.09218436873747494;3;0.07214428857715431;0;0.06613226452905811
2;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%2010-cach-phan-tich-thu-moi-ra-mat-iphone-6-cua-apple-20140829025310142.htm.txt;9;0.47139588100686497;1;0.10983981693363844;7;0.07322654462242563;6;0.07093821510297482;5;0.06636155606407322;0;0.06178489702517163
3;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%2010-chiec-smartphone-dang-mua-neu-ban-khong-the-cho-iphone-6-20140825080929826.htm.txt;9;0.7292069632495164;1;0.08800773694390715;7;0.06479690522243714
4;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%2010-chiec-smartphone-phien-ban-hiem-co-kho-tim-201408311047425.htm.txt;9;0.5781758957654723;7;0.09283387622149837;6;0.09120521172638436;1;0.0749185667752443
5;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%2010-co-ngoi-dat-nhat-cua-lang-cong-nghe-20140905104116133.htm.txt;9;0.36797066014669927;3;0.22982885085574573;1;0.16381418092909536;2;0.07701711491442542;7;0.05134474327628362
6;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%2010-cong-viec-duoc-tra-luong-cao-nhat-tai-apple-2014072905051132.htm.txt;9;0.6168831168831169;1;0.08603896103896104;2;0.07305194805194805
7;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%2010-dac-diem-khien-htc-one-m8-phien-ban-windows-noi-bat-hon-lumia-20140820114741936.htm.txt;9;0.814773980154355
8;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%2010-dac-diem-khien-ios-8-van-thua-xa-android-20140926040615835.htm.txt;9;0.7931726907630522;7;0.07429718875502007
9;file:/C:/Users/wind/workspace/nlp/Data/Kenh14/m.kenh14.vn%202-tek%2010-dich-vu-cua-google-co-the-ban-chua-biet-20140623011858277.htm.txt;9;0.5321212121212121;1;0.1696969696969697;7;0.07878787878787878;3;0.05454545454545454
